ID,Case Number,Date,Block,IUCR,Primary Type,Description,Location Description,Arrest,Domestic,Beat,District,Ward,Community Area,FBI Code,X Coordinate,Y Coordinate,Year,Updated On,Latitude,Longitude,Location
8551073,HV226882,04/02/2012 04:00:00 PM,053XX S ELLIS AVE,0460,BATTERY,SIMPLE,SIDEWALK,true,false,0233,002,4,41,08B,1183855,1870127,2012,02/10/2018 03:50:01 PM,41.798810592,-87.601289513,"(41.798810592, -87.601289513)"
8557759,HV233726,04/08/2012 07:35:00 PM,052XX S DREXEL AVE,0460,BATTERY,SIMPLE,STREET,false,false,0233,002,5,41,08B,1183132,1870521,2012,02/04/2016 06:33:39 AM,41.799908625,-87.60392862,"(41.799908625, -87.60392862)"
8375416,HT609289,11/28/2011 07:30:00 PM,011XX E 57TH ST,0320,ROBBERY,STRONGARM - NO WEAPON,SIDEWALK,false,false,2133,002,5,41,03,1184994,1867451,2011,02/04/2016 06:33:39 AM,41.791440741,-87.597196639,"(41.791440741, -87.597196639)"
8688647,HV360630,06/30/2012 08:15:00 PM,054XX S WOODLAWN AVE,0560,ASSAULT,SIMPLE,STREET,false,false,0234,002,4,41,08A,1185139,1869618,2012,02/04/2016 06:33:39 AM,41.797383753,-87.596596863,"(41.797383753, -87.596596863)"
8721670,HV397909,07/24/2012 11:00:00 AM,053XX S UNIVERSITY AVE,0460,BATTERY,SIMPLE,STREET,false,false,0233,002,4,41,08B,1184708,1870120,2012,02/04/2016 06:33:39 AM,41.798771407,-87.598161635,"(41.798771407, -87.598161635)"
8729856,HV406206,07/26/2012 03:00:00 AM,061XX S COTTAGE GROVE AVE,0430,BATTERY,AGGRAVATED: OTHER DANG WEAPON,SIDEWALK,false,false,0313,003,20,42,04B,1182621,1864425,2012,02/04/2016 06:33:39 AM,41.783192557,-87.605991715,"(41.783192557, -87.605991715)"
8623135,HV296834,05/21/2012 05:19:00 PM,054XX S DORCHESTER AVE,0320,ROBBERY,STRONGARM - NO WEAPON,SIDEWALK,false,false,0234,002,4,41,03,1186464,1869629,2012,02/04/2016 06:33:39 AM,41.797382674,-87.591737627,"(41.797382674, -87.591737627)"
8673697,HV348568,06/23/2012 12:40:00 AM,056XX S WOODLAWN AVE,031A,ROBBERY,ARMED: HANDGUN,SIDEWALK,false,false,0235,002,5,41,03,1185187,1867756,2012,02/04/2016 06:33:39 AM,41.792273149,-87.596479371,"(41.792273149, -87.596479371)"
8746909,HV421849,08/08/2012 07:30:00 PM,013XX E 62ND ST,0560,ASSAULT,SIMPLE,STREET,false,false,0314,003,20,42,08A,1185815,1864150,2012,02/10/2018 03:50:01 PM,41.782363197,-87.59429028,"(41.782363197, -87.59429028)"
8682640,HV357684,06/28/2012 01:10:00 PM,053XX S UNIVERSITY AVE,0320,ROBBERY,STRONGARM - NO WEAPON,SIDEWALK,false,false,0233,002,4,41,03,1184705,1870230,2012,02/04/2016 06:33:39 AM,41.799073326,-87.598169186,"(41.799073326, -87.598169186)"
8620432,HV294170,05/19/2012 07:45:00 PM,057XX S LAKE SHORE DR,0460,BATTERY,SIMPLE,SIDEWALK,false,false,0331,003,5,41,08B,1189729,1867390,2012,02/04/2016 06:33:39 AM,41.791160785,-87.579836586,"(41.791160785, -87.579836586)"
8718886,HV395862,07/22/2012 11:45:00 AM,016XX E 56TH ST,051A,ASSAULT,AGGRAVATED: HANDGUN,SIDEWALK,false,false,0235,002,5,41,04A,1188512,1868200,2012,02/04/2016 06:33:39 AM,41.793412666,-87.584273109,"(41.793412666, -87.584273109)"
8594314,HV268349,05/02/2012 06:52:00 PM,010XX E 62ND ST,0560,ASSAULT,SIMPLE,STREET,false,false,0314,003,20,42,08A,1184107,1864110,2012,02/04/2016 06:33:39 AM,41.782293547,-87.600553458,"(41.782293547, -87.600553458)"
8729297,HV404490,07/28/2012 02:30:00 AM,053XX S HYDE PARK BLVD,0326,ROBBERY,AGGRAVATED VEHICULAR HIJACKING,STREET,false,false,0234,002,5,41,03,1188555,1870327,2012,02/04/2016 06:33:39 AM,41.799248277,-87.584047451,"(41.799248277, -87.584047451)"
8729582,HV405934,07/29/2012 02:10:00 PM,054XX S HYDE PARK BLVD,0560,ASSAULT,SIMPLE,STREET,true,false,0234,002,5,41,08A,1188574,1869638,2012,02/04/2016 06:33:39 AM,41.797357158,-87.583999801,"(41.797357158, -87.583999801)"
8718316,HV395170,07/22/2012 01:35:00 PM,011XX E 56TH ST,0320,ROBBERY,STRONGARM - NO WEAPON,SIDEWALK,true,false,0235,002,5,41,03,1184406,1868099,2012,02/10/2018 03:50:01 PM,41.793232702,-87.599332402,"(41.793232702, -87.599332402)"
8588772,HV263310,04/29/2012 10:50:00 AM,010XX E 54TH ST,0340,ROBBERY,ATTEMPT: STRONGARM-NO WEAPON,SIDEWALK,true,false,0233,002,5,41,03,1183974,1869811,2012,02/04/2016 06:33:39 AM,41.797940681,-87.600862994,"(41.797940681, -87.600862994)"
8647810,HV321264,06/06/2012 11:35:00 AM,012XX E 54TH ST,0312,ROBBERY,ARMED:KNIFE/CUTTING INSTRUMENT,STREET,false,false,0234,002,4,41,03,1185275,1869842,2012,02/04/2016 06:33:39 AM,41.797995227,-87.596091094,"(41.797995227, -87.596091094)"
8651773,HV327330,06/10/2012 03:55:00 AM,012XX E 52ND ST,0330,ROBBERY,AGGRAVATED,SIDEWALK,false,false,0234,002,4,41,03,1185266,1870910,2012,02/04/2016 06:33:39 AM,41.800926113,-87.596090507,"(41.800926113, -87.596090507)"
8688272,HV363378,07/02/2012 03:10:00 PM,011XX E 59TH ST,0312,ROBBERY,ARMED:KNIFE/CUTTING INSTRUMENT,SIDEWALK,false,false,0235,002,5,41,03,1184458,1866110,2012,02/04/2016 06:33:39 AM,41.787773503,-87.599204005,"(41.787773503, -87.599204005)"
8741823,HV417736,08/06/2012 08:55:00 AM,050XX S LAKE PARK AVE,0320,ROBBERY,STRONGARM - NO WEAPON,CTA BUS STOP,false,false,0222,002,4,39,03,1187411,1871825,2012,02/04/2016 06:33:39 AM,41.803386183,-87.58819509,"(41.803386183, -87.58819509)"
8599381,HV273409,05/05/2012 10:30:00 PM,051XX S ELLIS AVE,0460,BATTERY,SIMPLE,SIDEWALK,false,false,0233,002,4,41,08B,1183830,1871127,2012,02/04/2016 06:33:39 AM,41.801555256,-87.601349963,"(41.801555256, -87.601349963)"
8735096,HV410365,08/01/2012 11:20:00 AM,051XX S KIMBARK AVE,031A,ROBBERY,ARMED: HANDGUN,STREET,false,false,0234,002,4,41,03,1185537,1871312,2012,02/04/2016 06:33:39 AM,41.802022849,-87.595084009,"(41.802022849, -87.595084009)"
8626880,HV300009,05/23/2012 05:50:00 PM,051XX S HYDE PARK BLVD,0340,ROBBERY,ATTEMPT: STRONGARM-NO WEAPON,PARK PROPERTY,false,false,0234,002,4,41,03,1188237,1871476,2012,02/04/2016 06:33:39 AM,41.802408813,-87.585176941,"(41.802408813, -87.585176941)"
8706730,HV383275,07/14/2012 11:00:00 PM,061XX S COTTAGE GROVE AVE,0460,BATTERY,SIMPLE,SIDEWALK,false,false,0313,003,20,42,08B,1182618,1864533,2012,02/04/2016 06:33:39 AM,41.783488988,-87.605999364,"(41.783488988, -87.605999364)"
8603651,HV277676,05/08/2012 03:30:00 PM,053XX S KENWOOD AVE,0560,ASSAULT,SIMPLE,PARK PROPERTY,false,false,0234,002,4,41,08A,1185994,1870001,2012,02/04/2016 06:33:39 AM,41.798414583,-87.593449415,"(41.798414583, -87.593449415)"
8667795,HV342973,06/19/2012 06:25:00 PM,013XX E 53RD ST,0460,BATTERY,SIMPLE,SIDEWALK,false,false,0234,002,4,41,08B,1186020,1870394,2012,02/04/2016 06:33:39 AM,41.799492391,-87.593341663,"(41.799492391, -87.593341663)"
8603470,HV277038,05/08/2012 01:48:00 PM,061XX S WOODLAWN AVE,041A,BATTERY,AGGRAVATED: HANDGUN,STREET,false,false,0314,003,20,42,04B,1185273,1864487,2012,02/04/2016 06:33:39 AM,41.78330072,-87.596266787,"(41.78330072, -87.596266787)"
8626857,HV300111,05/23/2012 06:53:00 PM,015XX E 56TH ST,0320,ROBBERY,STRONGARM - NO WEAPON,SIDEWALK,false,false,0235,002,5,41,03,1187315,1868170,2012,02/04/2016 06:33:39 AM,41.793358881,-87.588663287,"(41.793358881, -87.588663287)"
8603993,HV276267,05/07/2012 11:37:00 PM,061XX S COTTAGE GROVE AVE,031A,ROBBERY,ARMED: HANDGUN,PARKING LOT/GARAGE(NON.RESID.),false,false,0313,003,20,42,03,1182621,1864425,2012,02/04/2016 06:33:39 AM,41.783192557,-87.605991715,"(41.783192557, -87.605991715)"
8603610,HV277441,05/08/2012 04:15:00 PM,052XX S BLACKSTONE AVE,0320,ROBBERY,STRONGARM - NO WEAPON,STREET,true,false,0234,002,4,41,03,1186802,1870754,2012,02/04/2016 06:33:39 AM,41.800461748,-87.590462499,"(41.800461748, -87.590462499)"
8681363,HV356528,06/28/2012 02:16:00 AM,061XX S DORCHESTER AVE,031A,ROBBERY,ARMED: HANDGUN,SIDEWALK,false,false,0314,003,20,42,03,1186593,1864683,2012,02/04/2016 06:33:39 AM,41.783807408,-87.591421093,"(41.783807408, -87.591421093)"
8697199,HV371813,07/07/2012 10:15:00 PM,009XX E HYDE PARK BLVD,0320,ROBBERY,STRONGARM - NO WEAPON,SIDEWALK,false,false,0223,002,4,39,03,1183293,1871392,2012,02/04/2016 06:33:39 AM,41.802294969,-87.603311066,"(41.802294969, -87.603311066)"
8730169,HV406610,07/29/2012 11:15:00 PM,060XX S STONY ISLAND AVE,0560,ASSAULT,SIMPLE,STREET,false,false,0314,003,5,42,08A,1187912,1865164,2012,02/04/2016 06:33:39 AM,41.785095977,-87.586569917,"(41.785095977, -87.586569917)"
8731381,HV407411,07/30/2012 02:15:00 PM,015XX E 61ST ST,0460,BATTERY,SIMPLE,STREET,false,false,0314,003,5,42,08B,1187664,1864701,2012,02/10/2018 03:50:01 PM,41.783831376,-87.587493905,"(41.783831376, -87.587493905)"
8703745,HV379698,07/12/2012 06:12:00 PM,051XX S HYDE PARK BLVD,0320,ROBBERY,STRONGARM - NO WEAPON,PARK PROPERTY,false,false,0234,002,4,41,03,1188290,1871467,2012,02/10/2018 03:50:01 PM,41.802382851,-87.584982858,"(41.802382851, -87.584982858)"
8681079,HV356200,06/27/2012 08:55:00 PM,051XX S INGLESIDE AVE,0560,ASSAULT,SIMPLE,SIDEWALK,false,false,0233,002,4,41,08A,1183414,1871193,2012,02/04/2016 06:33:39 AM,41.801746076,-87.602873516,"(41.801746076, -87.602873516)"
8705752,HV381907,07/14/2012 01:00:00 AM,016XX E 53RD ST,0460,BATTERY,SIMPLE,SIDEWALK,false,false,0234,002,5,41,08B,1187982,1870444,2012,02/10/2018 03:50:01 PM,41.79958302,-87.586145019,"(41.79958302, -87.586145019)"
8611106,HV285309,05/14/2012 03:00:00 AM,054XX S LAKE PARK AVE,031A,ROBBERY,ARMED: HANDGUN,PARKING LOT/GARAGE(NON.RESID.),false,false,0234,002,4,41,03,1187678,1869481,2012,02/04/2016 06:33:39 AM,41.796947725,-87.5872905,"(41.796947725, -87.5872905)"
8580400,HV254937,04/23/2012 04:00:00 PM,060XX S COTTAGE GROVE AVE,0520,ASSAULT,AGGRAVATED:KNIFE/CUTTING INSTR,STREET,true,false,0313,003,20,42,04A,1182602,1865237,2012,02/04/2016 06:33:39 AM,41.785421199,-87.606036193,"(41.785421199, -87.606036193)"
8651709,HV327282,06/10/2012 03:00:00 AM,053XX S DORCHESTER AVE,0330,ROBBERY,AGGRAVATED,SIDEWALK,false,false,0234,002,4,41,03,1186449,1870247,2012,02/04/2016 06:33:39 AM,41.799078867,-87.591773082,"(41.799078867, -87.591773082)"
8561245,HV236562,03/01/2012 06:50:00 PM,054XX S HARPER AVE,0281,CRIM SEXUAL ASSAULT,NON-AGGRAVATED,SIDEWALK,false,false,0234,002,4,41,02,1187200,1869530,2012,02/04/2016 06:33:39 AM,41.797093555,-87.589041797,"(41.797093555, -87.589041797)"
8677701,HV352890,06/25/2012 07:30:00 PM,054XX S HYDE PARK BLVD,0560,ASSAULT,SIMPLE,ALLEY,false,false,0234,002,5,41,08A,1188573,1869659,2012,02/04/2016 06:33:39 AM,41.797414808,-87.584002797,"(41.797414808, -87.584002797)"
8690267,HV365694,07/03/2012 11:50:00 PM,061XX S DREXEL AVE,051A,ASSAULT,AGGRAVATED: HANDGUN,SIDEWALK,false,false,0313,003,20,42,04A,1183066,1864341,2012,02/04/2016 06:33:39 AM,41.782951712,-87.604362828,"(41.782951712, -87.604362828)"
8757458,HV432217,08/15/2012 08:45:00 PM,061XX S COTTAGE GROVE AVE,0420,BATTERY,AGGRAVATED:KNIFE/CUTTING INSTR,SIDEWALK,true,false,0313,003,20,42,04B,1182619,1864513,2012,02/10/2018 03:50:01 PM,41.783434083,-87.605996318,"(41.783434083, -87.605996318)"
8772002,HV446293,08/25/2012 12:15:00 PM,052XX S HYDE PARK BLVD,0460,BATTERY,SIMPLE,PARK PROPERTY,true,false,0234,002,4,41,08B,1188418,1870929,2012,02/04/2016 06:33:39 AM,41.800903483,-87.584530624,"(41.800903483, -87.584530624)"
8689578,HV360446,06/30/2012 06:00:00 PM,008XX E 55TH ST,0430,BATTERY,AGGRAVATED: OTHER DANG WEAPON,PARK PROPERTY,false,false,0235,002,5,41,04B,1182818,1868720,2012,02/04/2016 06:33:39 AM,41.794973837,-87.605136083,"(41.794973837, -87.605136083)"
8688165,HV363480,07/02/2012 03:00:00 PM,062XX S STONY ISLAND AVE,0460,BATTERY,SIMPLE,STREET,false,false,0314,003,5,42,08B,1187938,1864159,2012,02/04/2016 06:33:39 AM,41.782337559,-87.586506596,"(41.782337559, -87.586506596)"
8772997,HV447635,08/24/2012 10:12:00 PM,061XX S COTTAGE GROVE AVE,0460,BATTERY,SIMPLE,SIDEWALK,false,false,0313,003,20,42,08B,1182619,1864499,2012,02/04/2016 06:33:39 AM,41.783395666,-87.605996752,"(41.783395666, -87.605996752)"
8771560,HV445611,08/24/2012 11:00:00 PM,053XX S HARPER AVE,031A,ROBBERY,ARMED: HANDGUN,SIDEWALK,false,false,0234,002,4,41,03,1187182,1870289,2012,02/10/2018 03:50:01 PM,41.799176734,-87.589083706,"(41.799176734, -87.589083706)"
8703644,HV379952,07/12/2012 07:47:00 PM,011XX E 52ND ST,0530,ASSAULT,AGGRAVATED: OTHER DANG WEAPON,SIDEWALK,false,false,0233,002,4,41,04A,1184452,1870893,2012,02/04/2016 06:33:39 AM,41.800898584,-87.599076215,"(41.800898584, -87.599076215)"
8563277,HV238052,04/11/2012 06:45:00 PM,052XX S INGLESIDE AVE,0460,BATTERY,SIMPLE,SIDEWALK,false,false,0233,002,4,41,08B,1183427,1870631,2012,02/04/2016 06:33:39 AM,41.8002036,-87.602843356,"(41.8002036, -87.602843356)"
8635384,HV309915,05/29/2012 10:00:00 PM,053XX S MARYLAND AVE,0430,BATTERY,AGGRAVATED: OTHER DANG WEAPON,SIDEWALK,false,false,0233,002,5,41,04B,1182812,1869887,2012,02/04/2016 06:33:39 AM,41.798176322,-87.605121833,"(41.798176322, -87.605121833)"
8599341,HV273264,05/05/2012 09:00:00 PM,015XX E 62ND ST,0520,ASSAULT,AGGRAVATED:KNIFE/CUTTING INSTR,STREET,false,false,0314,003,5,42,04A,1187328,1864355,2012,02/04/2016 06:33:39 AM,41.782889915,-87.58873677,"(41.782889915, -87.58873677)"
8580569,HV254942,04/23/2012 03:05:00 PM,011XX E 56TH ST,0320,ROBBERY,STRONGARM - NO WEAPON,SIDEWALK,true,false,0235,002,5,41,03,1184862,1868110,2012,02/04/2016 06:33:39 AM,41.793252191,-87.597659972,"(41.793252191, -87.597659972)"
8630787,HV304444,05/25/2012 07:00:00 PM,060XX S COTTAGE GROVE AVE,031A,ROBBERY,ARMED: HANDGUN,SIDEWALK,false,false,0313,003,20,42,03,1182602,1865237,2012,02/04/2016 06:33:39 AM,41.785421199,-87.606036193,"(41.785421199, -87.606036193)"
8772501,HV446998,08/25/2012 09:45:00 PM,061XX S ELLIS AVE,031A,ROBBERY,ARMED: HANDGUN,SIDEWALK,false,false,0313,003,20,42,03,1183946,1864494,2012,02/04/2016 06:33:39 AM,41.78335104,-87.601131733,"(41.78335104, -87.601131733)"
8696713,HV372944,07/08/2012 05:00:00 PM,051XX S LAKE PARK AVE,0334,ROBBERY,ATTEMPT: ARMED-KNIFE/CUT INSTR,SIDEWALK,false,false,0234,002,4,41,03,1187536,1871363,2012,02/04/2016 06:33:39 AM,41.802115448,-87.58775136,"(41.802115448, -87.58775136)"
8706699,HV383219,07/14/2012 09:15:00 PM,052XX S INGLESIDE AVE,0460,BATTERY,SIMPLE,SIDEWALK,false,false,0233,002,4,41,08B,1183426,1870680,2012,02/04/2016 06:33:39 AM,41.800338083,-87.602845496,"(41.800338083, -87.602845496)"
8703951,HV378565,07/12/2012 01:30:00 AM,013XX E 52ND ST,031A,ROBBERY,ARMED: HANDGUN,SIDEWALK,false,false,0234,002,4,41,03,1186175,1870932,2012,02/04/2016 06:33:39 AM,41.80096504,-87.592756247,"(41.80096504, -87.592756247)"
8760100,HV434384,08/17/2012 12:09:00 PM,015XX E 60TH ST,0320,ROBBERY,STRONGARM - NO WEAPON,SIDEWALK,false,false,0314,003,5,42,03,1187605,1865539,2012,02/10/2018 03:50:01 PM,41.786132318,-87.587683573,"(41.786132318, -87.587683573)"
8648765,HV323848,06/07/2012 10:30:00 PM,014XX E 60TH ST,0320,ROBBERY,STRONGARM - NO WEAPON,SIDEWALK,false,false,0314,003,20,42,03,1186684,1865519,2012,02/04/2016 06:33:39 AM,41.786099304,-87.591060999,"(41.786099304, -87.591060999)"
8634859,HV309130,05/29/2012 04:15:00 PM,056XX S DORCHESTER AVE,051A,ASSAULT,AGGRAVATED: HANDGUN,SIDEWALK,true,false,0235,002,5,41,04A,1186509,1867951,2012,02/04/2016 06:33:39 AM,41.792777048,-87.5916257,"(41.792777048, -87.5916257)"
8666072,HV341511,06/18/2012 08:20:00 PM,017XX E 56TH ST,0520,ASSAULT,AGGRAVATED:KNIFE/CUTTING INSTR,SIDEWALK,false,false,0235,002,5,41,04A,1188708,1868206,2012,02/04/2016 06:33:39 AM,41.793424442,-87.583554214,"(41.793424442, -87.583554214)"
8709254,HV385669,07/16/2012 10:00:00 AM,059XX S LAKE SHORE DR,0281,CRIM SEXUAL ASSAULT,NON-AGGRAVATED,PARK PROPERTY,false,false,0331,003,5,41,02,1190311,1866024,2012,02/10/2018 03:50:01 PM,41.787398367,-87.577746575,"(41.787398367, -87.577746575)"
8743191,HV418968,08/06/2012 09:10:00 PM,012XX E 53RD ST,0460,BATTERY,SIMPLE,SIDEWALK,false,false,0234,002,4,41,08B,1185293,1870377,2012,02/04/2016 06:33:39 AM,41.799462885,-87.596008257,"(41.799462885, -87.596008257)"
8685066,HV359082,06/29/2012 04:10:00 PM,054XX S INGLESIDE AVE,0460,BATTERY,SIMPLE,SIDEWALK,true,false,0233,002,5,41,08B,1183451,1869654,2012,02/04/2016 06:33:39 AM,41.797522073,-87.602785793,"(41.797522073, -87.602785793)"
8616133,HV289703,04/29/2012 12:43:00 PM,010XX E 55TH ST,0340,ROBBERY,ATTEMPT: STRONGARM-NO WEAPON,CTA BUS STOP,false,false,0233,002,5,41,03,1183995,1868866,2012,02/04/2016 06:33:39 AM,41.795347033,-87.600815514,"(41.795347033, -87.600815514)"
8644754,HV319977,06/05/2012 03:15:00 PM,062XX S DORCHESTER AVE,0460,BATTERY,SIMPLE,SIDEWALK,false,false,0314,003,20,42,08B,1186607,1864083,2012,02/04/2016 06:33:39 AM,41.782160628,-87.591388746,"(41.782160628, -87.591388746)"
8746482,HV421614,08/08/2012 04:20:00 PM,050XX S WOODLAWN AVE,0313,ROBBERY,ARMED: OTHER DANGEROUS WEAPON,SIDEWALK,false,false,0222,002,4,39,03,1185085,1871888,2012,02/10/2018 03:50:01 PM,41.803614078,-87.59672355,"(41.803614078, -87.59672355)"
8625281,HV298870,05/23/2012 12:15:00 AM,053XX S DREXEL AVE,031A,ROBBERY,ARMED: HANDGUN,SIDEWALK,false,false,0233,002,5,41,03,1183145,1869994,2012,02/04/2016 06:33:39 AM,41.798462192,-87.603897346,"(41.798462192, -87.603897346)"
8586986,HV260904,04/27/2012 05:15:00 PM,054XX S HYDE PARK BLVD,0320,ROBBERY,STRONGARM - NO WEAPON,CTA BUS STOP,true,false,0234,002,5,41,03,1188586,1869171,2012,02/04/2016 06:33:39 AM,41.79607539,-87.583970725,"(41.79607539, -87.583970725)"
8577660,HV184408,03/05/2012 05:47:00 PM,061XX S KIMBARK AVE,051A,ASSAULT,AGGRAVATED: HANDGUN,STREET,false,false,0314,003,20,42,04A,1185696,1864578,2012,02/04/2016 06:33:39 AM,41.783540471,-87.594713083,"(41.783540471, -87.594713083)"
8757541,HV432506,08/16/2012 02:25:00 AM,013XX E HYDE PARK BLVD,0320,ROBBERY,STRONGARM - NO WEAPON,SIDEWALK,false,false,0234,002,4,41,03,1186154,1871459,2012,02/10/2018 03:50:01 PM,41.802411663,-87.59281661,"(41.802411663, -87.59281661)"
8616450,HV290173,05/17/2012 07:00:00 AM,061XX S WOODLAWN AVE,0320,ROBBERY,STRONGARM - NO WEAPON,SIDEWALK,false,false,0314,003,20,42,03,1185269,1864636,2012,02/04/2016 06:33:39 AM,41.783709683,-87.596276769,"(41.783709683, -87.596276769)"
8703717,HV379931,07/12/2012 07:36:00 PM,050XX S LAKE PARK AVE,0460,BATTERY,SIMPLE,STREET,true,false,0222,002,4,39,08B,1187358,1871995,2012,02/04/2016 06:33:39 AM,41.803853936,-87.58838406,"(41.803853936, -87.58838406)"
8566317,HV240915,04/13/2012 08:05:00 PM,015XX E HYDE PARK BLVD,0560,ASSAULT,SIMPLE,SIDEWALK,false,false,0234,002,4,41,08A,1187345,1871490,2012,02/04/2016 06:33:39 AM,41.802468489,-87.588447787,"(41.802468489, -87.588447787)"
8568588,HV243662,04/15/2012 08:50:00 PM,010XX E 54TH ST,033A,ROBBERY,ATTEMPT: ARMED-HANDGUN,SIDEWALK,false,false,0233,002,5,41,03,1184017,1869811,2012,02/04/2016 06:33:39 AM,41.797939675,-87.600705307,"(41.797939675, -87.600705307)"
8717718,HV394385,07/21/2012 11:25:00 PM,060XX S CORNELL DR,0545,ASSAULT,PRO EMP HANDS NO/MIN INJURY,SIDEWALK,true,false,0331,003,5,42,08A,1188335,1865316,2012,02/04/2016 06:33:39 AM,41.785502985,-87.585014189,"(41.785502985, -87.585014189)"
8705664,HV381785,07/13/2012 10:35:00 PM,055XX S LAKE SHORE DR NB,0454,BATTERY,AGG PO HANDS NO/MIN INJURY,PARK PROPERTY,true,false,0235,002,5,41,08B,1189886,1868716,2012,02/04/2016 06:33:39 AM,41.794795643,-87.579218261,"(41.794795643, -87.579218261)"
8641651,HV316687,06/03/2012 12:00:00 PM,051XX S WOODLAWN AVE,0560,ASSAULT,SIMPLE,SIDEWALK,false,false,0234,002,4,41,08A,1185098,1871211,2012,02/04/2016 06:33:39 AM,41.801756033,-87.596697152,"(41.801756033, -87.596697152)"
8687146,HV362532,07/01/2012 10:00:00 PM,014XX E 53RD ST,0554,ASSAULT,AGG PO HANDS NO/MIN INJURY,STREET,false,false,0234,002,4,41,08A,1186536,1870407,2012,02/04/2016 06:33:39 AM,41.799515859,-87.591448973,"(41.799515859, -87.591448973)"
8706135,HV382416,07/14/2012 11:00:00 AM,013XX E 52ND ST,0560,ASSAULT,SIMPLE,SIDEWALK,false,false,0234,002,4,41,08A,1185779,1870923,2012,02/04/2016 06:33:39 AM,41.800949697,-87.594208778,"(41.800949697, -87.594208778)"
8681106,HV351325,06/24/2012 07:00:00 PM,054XX S ELLIS AVE,0460,BATTERY,SIMPLE,STREET,false,false,0233,002,4,41,08B,1183866,1869676,2012,02/04/2016 06:33:39 AM,41.797572754,-87.601263259,"(41.797572754, -87.601263259)"
8609043,HV282675,05/12/2012 01:10:00 AM,054XX S RIDGEWOOD CT,031A,ROBBERY,ARMED: HANDGUN,SIDEWALK,false,false,0234,002,4,41,03,1186228,1869648,2012,02/04/2016 06:33:39 AM,41.797440395,-87.592602458,"(41.797440395, -87.592602458)"
8651560,HV327122,06/09/2012 11:45:00 PM,054XX S ELLIS AVE,0430,BATTERY,AGGRAVATED: OTHER DANG WEAPON,SIDEWALK,false,false,0233,002,5,41,04B,1183882,1869066,2012,02/04/2016 06:33:39 AM,41.795898491,-87.601223637,"(41.795898491, -87.601223637)"
8633063,HV301789,05/24/2012 06:40:00 PM,053XX S KIMBARK AVE,0320,ROBBERY,STRONGARM - NO WEAPON,PARK PROPERTY,false,false,0234,002,4,41,03,1185564,1870250,2012,02/04/2016 06:33:39 AM,41.799108004,-87.595018445,"(41.799108004, -87.595018445)"
8566495,HV241160,04/14/2012 12:45:00 AM,051XX S INGLESIDE AVE,041A,BATTERY,AGGRAVATED: HANDGUN,STREET,false,false,0233,002,4,41,04B,1183412,1871263,2012,02/04/2016 06:33:39 AM,41.801938208,-87.602878669,"(41.801938208, -87.602878669)"
8679600,HV354886,06/27/2012 01:45:00 AM,061XX S COTTAGE GROVE AVE,031A,ROBBERY,ARMED: HANDGUN,SIDEWALK,false,false,0313,003,20,42,03,1182617,1864574,2012,02/04/2016 06:33:39 AM,41.783601519,-87.606001759,"(41.783601519, -87.606001759)"
8639955,HV314550,06/01/2012 07:00:00 PM,013XX E 52ND ST,0330,ROBBERY,AGGRAVATED,SIDEWALK,true,false,0234,002,4,41,03,1185865,1870925,2012,02/04/2016 06:33:39 AM,41.800953155,-87.593893328,"(41.800953155, -87.593893328)"
8579939,HV254559,04/02/2012 07:30:00 PM,057XX S MARYLAND AVE,0560,ASSAULT,SIMPLE,PARKING LOT/GARAGE(NON.RESID.),false,false,0235,002,5,41,08A,1182884,1867159,2012,02/04/2016 06:33:39 AM,41.790688785,-87.604942563,"(41.790688785, -87.604942563)"
8733705,HV409630,07/31/2012 06:00:00 PM,054XX S HARPER AVE,0340,ROBBERY,ATTEMPT: STRONGARM-NO WEAPON,STREET,false,false,0234,002,4,41,03,1187195,1869755,2012,02/04/2016 06:33:39 AM,41.79771109,-87.589052989,"(41.79771109, -87.589052989)"
8730310,HV406759,07/30/2012 05:00:00 AM,014XX E 53RD ST,0320,ROBBERY,STRONGARM - NO WEAPON,SIDEWALK,false,false,0234,002,4,41,03,1186920,1870416,2012,02/04/2016 06:33:39 AM,41.799531452,-87.590040481,"(41.799531452, -87.590040481)"
8751173,HV426472,08/11/2012 11:10:00 PM,053XX S SHORE DR,031A,ROBBERY,ARMED: HANDGUN,STREET,false,false,0234,002,5,41,03,1189029,1870280,2012,02/10/2018 03:50:01 PM,41.799107955,-87.582310712,"(41.799107955, -87.582310712)"
8673672,HV348570,06/23/2012 12:55:00 AM,011XX E 57TH ST,031A,ROBBERY,ARMED: HANDGUN,SIDEWALK,false,false,0235,002,5,41,03,1184887,1867448,2012,02/04/2016 06:33:39 AM,41.791435022,-87.597589075,"(41.791435022, -87.597589075)"
8567070,HV241816,04/12/2012 11:55:00 PM,061XX S INGLESIDE AVE,0330,ROBBERY,AGGRAVATED,STREET,false,false,0313,003,20,42,03,1183503,1864541,2012,02/04/2016 06:33:39 AM,41.783490352,-87.602754437,"(41.783490352, -87.602754437)"
8695408,HV371661,07/07/2012 07:55:00 PM,053XX S HYDE PARK BLVD,0560,ASSAULT,SIMPLE,PARK PROPERTY,true,false,0234,002,5,41,08A,1188555,1870327,2012,02/04/2016 06:33:39 AM,41.799248277,-87.584047451,"(41.799248277, -87.584047451)"
